RIC,CompanyName,Date,Year,Quarter,YearQuarter,FiscalYear,FiscalQuarter,Sensing,Seizing,Transforming,GenAIIntensity,GenAIAdopt,ROA,TobinsQ,FirmSize,FirmAge,Leverage,CapEx,IndustryName,KnowledgeIndustry
CI.N,Cigna Group,2020-11-05,2020,4,2020Q4,2020.0,3.0,0.4005340453938585,0.2586782376502002,0.0417222963951935,0.0,0.0,4.264,0.4828060032508633,25.771672075840765,2.0,0.2401363513808466,20.772056002068226,Health Care,1
CI.N,Cigna Group,2021-02-04,2021,1,2021Q1,2020.0,4.0,0.4223553678420587,0.2259110107062174,0.0589333071407523,0.0,0.0,4.798,0.5402094536592238,25.76959640636712,3.0,0.211764478838991,20.81310654186028,Health Care,1
CI.N,Cigna Group,2021-05-07,2021,2,2021Q2,2021.0,1.0,0.3491182526183868,0.3133112523498344,0.071614000537105,0.0,0.0,4.856,0.5233129108299721,25.76959640636712,3.0,0.211764478838991,20.81310654186028,Health Care,1
CI.N,Cigna Group,2021-08-05,2021,3,2021Q3,2021.0,2.0,0.3694581280788177,0.1847290640394088,0.0351864883884588,0.0,0.0,4.7725,0.4267491585387035,25.76959640636712,3.0,0.211764478838991,20.81310654186028,Health Care,1
CI.N,Cigna Group,2021-11-04,2021,4,2021Q4,2021.0,3.0,0.3440141537251818,0.2358954196972675,0.0196579516414389,0.0,0.0,4.31767,0.489580382070556,25.76959640636712,3.0,0.211764478838991,20.81310654186028,Health Care,1
CI.N,Cigna Group,2022-02-03,2022,1,2022Q1,2021.0,4.0,0.3010854924332461,0.3010854924332461,0.0316932097298153,0.0,0.0,4.42267,0.4927158430876305,25.76597456829052,4.0,0.2173814796402585,20.86650000589887,Health Care,1
CI.N,Cigna Group,2022-05-06,2022,2,2022Q2,2022.0,1.0,0.5136156604322124,0.2907258455276674,0.0290725845527667,0.0,0.0,4.6834,0.5365437266687757,25.76597456829052,4.0,0.2173814796402585,20.86650000589887,Health Care,1
CI.N,Cigna Group,2022-08-04,2022,3,2022Q3,2022.0,2.0,0.3818980332251289,0.2864235249188467,0.0477372541531411,0.0,0.0,4.4178,0.5473909901929769,25.76597456829052,4.0,0.2173814796402585,20.86650000589887,Health Care,1
CI.N,Cigna Group,2022-11-03,2022,4,2022Q4,2022.0,3.0,0.4159112722619175,0.5438839714194306,0.0213287831929188,0.0,0.0,4.536,0.654039741914274,25.76597456829052,4.0,0.2173814796402585,20.86650000589887,Health Care,1
CI.N,Cigna Group,2023-02-03,2023,1,2023Q1,2022.0,4.0,0.3304295584259537,0.2403124061279663,0.0300390507659957,0.0,0.0,4.9828,0.5261181288529033,25.692280206351565,5.0,0.216096187927859,20.981776532870114,Health Care,1
CI.N,Cigna Group,2023-05-05,2023,2,2023Q2,2023.0,1.0,0.3781268179173938,0.3975179367849525,0.0387822377351173,0.0,0.0,5.0126,0.5769183584112312,25.692280206351565,5.0,0.216096187927859,20.981776532870114,Health Care,1
CI.N,Cigna Group,2023-08-03,2023,3,2023Q3,2023.0,2.0,0.4340002117074203,0.2434635333968455,0.0317561130517624,0.0,0.0,4.58,0.588463267327727,25.692280206351565,5.0,0.216096187927859,20.981776532870114,Health Care,1
CI.N,Cigna Group,2023-11-02,2023,4,2023Q4,2023.0,3.0,0.2931016434627865,0.2407620642730032,0.0104679158379566,0.0,0.0,4.55,0.6089936325447406,25.692280206351565,5.0,0.216096187927859,20.981776532870114,Health Care,1
CI.N,Cigna Group,2024-02-02,2024,1,2024Q1,2023.0,4.0,0.3329325811523166,0.3051881993896236,0.046240636271155,0.0,0.0,4.7,0.6950754475303251,25.752140445498583,6.0,0.2024731443234857,21.17625046165828,Health Care,1
CI.N,Cigna Group,2024-05-02,2024,2,2024Q2,2024.0,1.0,0.2612481857764877,0.2902757619738751,0.0,0.019351717464925,1.0,4.85,0.6147272046567515,25.752140445498583,6.0,0.2024731443234857,21.17625046165828,Health Care,1
CI.N,Cigna Group,2024-08-01,2024,3,2024Q3,2024.0,2.0,0.3981141959140911,0.3562074384494499,0.0209533787323205,0.0,0.0,4.875,0.6346346460156715,25.752140445498583,6.0,0.2024731443234857,21.17625046165828,Health Care,1
CI.N,Cigna Group,2024-10-31,2024,4,2024Q4,2024.0,3.0,0.3052446582184812,0.388493201368976,0.0,0.0,0.0,4.825,0.4949175146797939,25.752140445498583,6.0,0.2024731443234857,21.17625046165828,Health Care,1
CI.N,Cigna Group,2025-01-30,2025,1,2025Q1,2024.0,4.0,0.2776951304175344,0.436378062084697,0.0793414658335812,0.0,0.0,4.26167,0.5693786734752793,25.77235873258752,7.0,0.2051051763845497,21.06401463104612,Health Care,1
CI.N,Cigna Group,2025-05-02,2025,2,2025Q2,2025.0,1.0,0.1830384380719951,0.3660768761439902,0.0305064063453325,0.0,0.0,4.16167,0.5660223669337507,25.77235873258752,7.0,0.2051051763845497,21.06401463104612,Health Care,1
CI.N,Cigna Group,2025-07-31,2025,3,2025Q3,2025.0,2.0,0.1928738199167597,0.3146888640747132,0.0609075220789767,0.0304537610394883,1.0,3.8,0.4938607270931031,25.77235873258752,7.0,0.2051051763845497,21.06401463104612,Health Care,1
CL.N,Colgate-Palmolive Co,2018-04-27,2018,2,2018Q2,2018.0,1.0,0.3120910097654283,0.4127655290445988,0.010067451927917,0.0,0.0,24.45175,4.460011614405964,23.262976278775085,95.0,0.5188545282423478,20.13086856129493,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2018-07-27,2018,3,2018Q3,2018.0,2.0,0.2787528391492876,0.474912244476564,0.0103241792277513,0.0,0.0,23.2158,4.583078707573367,23.262976278775085,95.0,0.5188545282423478,20.13086856129493,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2018-10-26,2018,4,2018Q4,2018.0,3.0,0.2530844669408415,0.337445955921122,0.0,0.0,0.0,22.6576,4.072489868955507,23.262976278775085,95.0,0.5188545282423478,20.13086856129493,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2019-01-25,2019,1,2019Q1,2018.0,4.0,0.2885110767645543,0.4842864502833591,0.020607934054611,0.0,0.0,23.61917,4.845934682180742,23.221499946945272,96.0,0.5234766877723871,19.893152803606885,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2019-04-26,2019,2,2019Q2,2019.0,1.0,0.3563967064028511,0.3932653312031461,0.0,0.0,0.0,23.6255,5.059597398079928,23.221499946945272,96.0,0.5234766877723871,19.893152803606885,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2019-07-26,2019,3,2019Q3,2019.0,2.0,0.4329856327494588,0.492029128124385,0.0295217476874631,0.0,0.0,22.52467,5.180603619126717,23.221499946945272,96.0,0.5234766877723871,19.893152803606885,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2019-11-01,2019,4,2019Q4,2019.0,3.0,0.327431481930633,0.4244482173174873,0.0,0.0,0.0,21.0178,4.851486235079352,23.221499946945272,96.0,0.5234766877723871,19.893152803606885,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2020-01-31,2020,1,2020Q1,2019.0,4.0,0.4011182691138932,0.522669259754467,0.0364652971921721,0.0,0.0,20.5045,3.7807122704403353,23.43358013970169,97.0,0.52195024610882,19.629641092774417,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2020-05-01,2020,2,2020Q2,2020.0,1.0,0.3560955173858399,0.397989107666527,0.0942605781315458,0.0,0.0,18.7455,4.178072221157376,23.43358013970169,97.0,0.52195024610882,19.629641092774417,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2020-07-31,2020,3,2020Q3,2020.0,2.0,0.3525508087930319,0.3732890916632103,0.1036914143508917,0.0,0.0,19.4954,4.398734555783557,23.43358013970169,97.0,0.52195024610882,19.629641092774417,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2020-10-30,2020,4,2020Q4,2020.0,3.0,0.2654969410135057,0.5771672630728385,0.1385201431374812,0.0,0.0,19.8448,4.875382914647465,23.43358013970169,97.0,0.52195024610882,19.629641092774417,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2021-01-29,2021,1,2021Q1,2020.0,4.0,0.3130310347911636,0.5813433503264467,0.0536624631070566,0.0,0.0,19.4308,4.18892706830402,23.49084201736265,98.0,0.4774497487437186,19.831667720101652,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2021-04-30,2021,2,2021Q2,2021.0,1.0,0.4001883239171375,0.4825800376647834,0.0588512241054613,0.0,0.0,19.3388,4.310290352481156,23.49084201736265,98.0,0.4774497487437186,19.831667720101652,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2021-07-30,2021,3,2021Q3,2021.0,2.0,0.2421307506053268,0.4150812867519889,0.0,0.0,0.0,18.8574,4.0014135719711055,23.49084201736265,98.0,0.4774497487437186,19.831667720101652,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2021-10-29,2021,4,2021Q4,2021.0,3.0,0.3296507483962936,0.4722024233784747,0.0089094796863863,0.0,0.0,18.6724,4.518134880021357,23.49084201736265,98.0,0.4774497487437186,19.831667720101652,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2022-01-28,2022,1,2022Q1,2021.0,4.0,0.303030303030303,0.469208211143695,0.1173020527859237,0.0,0.0,19.4276,4.224809308650266,23.433979155468105,99.0,0.4817154255319149,20.155869863455695,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2022-04-29,2022,2,2022Q2,2022.0,1.0,0.2992731936725096,0.235143223599829,0.0,0.0,0.0,18.3812,4.444573842026596,23.433979155468105,99.0,0.4817154255319149,20.155869863455695,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2022-07-29,2022,3,2022Q3,2022.0,2.0,0.41655468959957,0.4971781779091642,0.040311744154797,0.0,0.0,18.2002,3.901183394448138,23.433979155468105,99.0,0.4817154255319149,20.155869863455695,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2022-10-28,2022,4,2022Q4,2022.0,3.0,0.3858210754762479,0.2531950807812876,0.1205690860863274,0.0,0.0,17.68667,4.375434016349734,23.433979155468105,99.0,0.4817154255319149,20.155869863455695,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2023-01-27,2023,1,2023Q1,2022.0,4.0,0.2592016588906169,0.5529635389666494,0.077760497667185,0.0,0.0,18.5074,3.963006176012332,23.47889912478678,100.0,0.5572436590172272,20.360860219735475,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2023-04-28,2023,2,2023Q2,2023.0,1.0,0.3002070393374741,0.4037267080745341,0.041407867494824,0.010351966873706,1.0,17.03333,4.0485865739088425,23.47889912478678,100.0,0.5572436590172272,20.360860219735475,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2023-07-28,2023,3,2023Q3,2023.0,2.0,0.3361118580263512,0.4436676525947835,0.0403334229631621,0.0,0.0,17.1,3.7369547153512177,23.47889912478678,100.0,0.5572436590172272,20.360860219735475,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2023-10-27,2023,4,2023Q4,2023.0,3.0,0.5639384240207286,0.533455265965554,0.0152415790275872,0.0,0.0,17.25,4.172080780935096,23.47889912478678,100.0,0.5572436590172272,20.360860219735475,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2024-01-26,2024,1,2024Q1,2023.0,4.0,0.4465334900117508,0.564042303172738,0.0470035252643948,0.0,0.0,17.76667,4.515333544991765,23.52012025139073,101.0,0.5215030805831757,20.373708362194982,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2024-04-26,2024,2,2024Q2,2024.0,1.0,0.3577817531305903,0.6467593229668364,0.0,0.0,0.0,17.9,4.856683078299274,23.52012025139073,101.0,0.5215030805831757,20.373708362194982,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2024-07-26,2024,3,2024Q3,2024.0,2.0,0.1431173562321103,0.5724694249284413,0.0,0.0,0.0,18.525,5.173788046493625,23.52012025139073,101.0,0.5215030805831757,20.373708362194982,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2024-10-25,2024,4,2024Q4,2024.0,3.0,0.0812819321876451,0.603808639108221,0.011611704598235,0.0,0.0,23.525,4.530864765501739,23.52012025139073,101.0,0.5215030805831757,20.373708362194982,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2025-01-31,2025,1,2025Q1,2024.0,4.0,0.0936417267534413,0.7116771233261541,0.0374566907013765,0.0,0.0,19.325,4.732417116826624,23.49872543427788,102.0,0.4953882587560763,20.1452314652695,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2025-04-25,2025,2,2025Q2,2025.0,1.0,0.1564639155094856,0.5182867201251712,0.0293369841580285,0.0097789947193428,1.0,19.05,4.578541199270847,23.49872543427788,102.0,0.4953882587560763,20.1452314652695,Consumer Staples,0
CL.N,Colgate-Palmolive Co,2025-08-01,2025,3,2025Q3,2025.0,2.0,0.0972762645914396,0.9241245136186772,0.0607976653696498,0.0,0.0,18.75,4.015756666052599,23.49872543427788,102.0,0.4953882587560763,20.1452314652695,Consumer Staples,0
CLX.N,Clorox Co,2018-02-02,2018,1,2018Q1,2018.0,2.0,0.4729458917835671,0.6092184368737475,0.0,0.0,0.0,17.16,3.766666326022305,22.24343528162233,32.0,0.4806472774983599,19.25792827281507,Consumer Staples,0
CLX.N,Clorox Co,2018-05-02,2018,2,2018Q2,2018.0,3.0,0.4877183648133369,0.4256451183825486,0.035470426531879,0.0,0.0,17.08,3.830298307402143,22.24343528162233,32.0,0.4806472774983599,19.25792827281507,Consumer Staples,0
CLX.N,Clorox Co,2018-08-02,2018,3,2018Q3,2018.0,4.0,0.4240458967323522,0.3741581441756049,0.0415731271306227,0.0,0.0,16.4,3.795631188047431,22.344632320245783,32.0,0.4909090909090909,19.083368722182243,Consumer Staples,0
CLX.N,Clorox Co,2018-10-31,2018,4,2018Q4,2019.0,1.0,0.4703746492820597,0.4373659019640205,0.0742696814655883,0.0,0.0,16.2,3.888595697940712,22.344632320245783,32.0,0.4909090909090909,19.083368722182243,Consumer Staples,0
CLX.N,Clorox Co,2019-02-04,2019,1,2019Q1,2019.0,2.0,0.4452284946236559,0.655241935483871,0.0672043010752688,0.0,0.0,16.575,4.0642770381304345,22.344632320245783,33.0,0.4909090909090909,19.083368722182243,Consumer Staples,0
CLX.N,Clorox Co,2019-05-01,2019,2,2019Q2,2019.0,3.0,0.4085723095898859,0.6244218316373727,0.0693802035152636,0.0,0.0,16.525,3.854009091213439,22.344632320245783,33.0,0.4909090909090909,19.083368722182243,Consumer Staples,0
CLX.N,Clorox Co,2019-08-01,2019,3,2019Q3,2019.0,4.0,0.4577077993409008,0.6133284511168071,0.04577077993409,0.0,0.0,16.325,3.724531599687256,22.35563872066301,33.0,0.5261923377638781,19.143386731608224,Consumer Staples,0
CLX.N,Clorox Co,2019-10-31,2019,4,2019Q4,2020.0,1.0,0.4678102027177545,0.5457785698373803,0.0111383381599465,0.0,0.0,15.9,3.7665759336825646,22.35563872066301,33.0,0.5261923377638781,19.143386731608224,Consumer Staples,0
CLX.N,Clorox Co,2020-02-04,2020,1,2020Q1,2020.0,2.0,0.468975468975469,0.6583694083694084,0.018037518037518,0.0,0.0,15.8,4.236416214523065,22.35563872066301,34.0,0.5261923377638781,19.143386731608224,Consumer Staples,0
CLX.N,Clorox Co,2020-05-01,2020,2,2020Q2,2020.0,3.0,0.3512777728989198,0.4303152718011767,0.0087819443224729,0.0,0.0,16.8,5.3999416838663015,22.35563872066301,34.0,0.5261923377638781,19.143386731608224,Consumer Staples,0
CLX.N,Clorox Co,2020-08-03,2020,3,2020Q3,2020.0,4.0,0.3192570018865186,0.5441880713974749,0.0,0.0,0.0,16.0,4.261483099436665,22.54990970802797,34.0,0.4497022372444874,19.352844828919817,Consumer Staples,0
CLX.N,Clorox Co,2020-11-02,2020,4,2020Q4,2021.0,1.0,0.4014854963364448,0.582153969687845,0.0,0.0,0.0,16.575,4.096571972264607,22.54990970802797,34.0,0.4497022372444874,19.352844828919817,Consumer Staples,0
CLX.N,Clorox Co,2021-02-04,2021,1,2021Q1,2021.0,2.0,0.419830281375614,0.5538186690486825,0.0,0.0,0.0,16.675,3.905137733178819,22.54990970802797,35.0,0.4497022372444874,19.352844828919817,Consumer Staples,0
CLX.N,Clorox Co,2021-04-30,2021,2,2021Q2,2021.0,3.0,0.4376058723884811,0.5223037831733484,0.0141163184641445,0.0,0.0,14.475,3.601444200362144,22.54990970802797,35.0,0.4497022372444874,19.352844828919817,Consumer Staples,0
CLX.N,Clorox Co,2021-08-03,2021,3,2021Q3,2021.0,4.0,0.3891325880854677,0.6721381066930805,0.0495259657563322,0.0,0.0,12.1454,3.209538219810546,22.56919778506286,35.0,0.4426902431323019,19.617628936362486,Consumer Staples,0
CLX.N,Clorox Co,2021-11-01,2021,4,2021Q4,2022.0,1.0,0.4537886123958512,0.5098463705942178,0.0264138664205273,0.0,0.0,11.5438,3.3821205998989576,22.56919778506286,35.0,0.4426902431323019,19.617628936362486,Consumer Staples,0
CLX.N,Clorox Co,2022-02-03,2022,1,2022Q1,2022.0,2.0,0.4028528738418501,0.5814821446746116,0.0581846392552366,0.0,0.0,8.704,2.701094704564256,22.56919778506286,36.0,0.4426902431323019,19.617628936362486,Consumer Staples,0
CLX.N,Clorox Co,2022-05-02,2022,2,2022Q2,2022.0,3.0,0.6632819858502361,0.3577287106194545,0.0298107258849545,0.0,0.0,8.783,2.739472278676981,22.56919778506286,36.0,0.4426902431323019,19.617628936362486,Consumer Staples,0
CLX.N,Clorox Co,2022-08-03,2022,3,2022Q3,2022.0,4.0,0.4902983517629877,0.3755476736907991,0.1356144377216774,0.0,0.0,8.458,2.5718803334426763,22.54101788644872,36.0,0.4433257551152971,19.34096350108012,Consumer Staples,0
CLX.N,Clorox Co,2022-11-01,2022,4,2022Q4,2023.0,1.0,0.6863093125073956,0.3668204946160218,0.0946633534492959,0.0,0.0,8.94517,2.811722728647288,22.54101788644872,36.0,0.4433257551152971,19.34096350108012,Consumer Staples,0
CLX.N,Clorox Co,2023-02-02,2023,1,2023Q1,2023.0,2.0,0.6306222758045071,0.3709542798850042,0.0649169989798757,0.0,0.0,9.24833,3.1741774288275417,22.54101788644872,37.0,0.4433257551152971,19.34096350108012,Consumer Staples,0
CLX.N,Clorox Co,2023-05-02,2023,2,2023Q2,2023.0,3.0,0.602577176230648,0.5191434133679429,0.1297858533419857,0.0,0.0,9.625,3.1927712336732705,22.54101788644872,37.0,0.4433257551152971,19.34096350108012,Consumer Staples,0
CLX.N,Clorox Co,2023-08-02,2023,3,2023Q3,2023.0,4.0,0.4667111153443185,0.4571863987046385,0.0571482998380798,0.0,0.0,11.4,2.733661340433978,22.50581636708916,37.0,0.4301093355761143,19.24485619130468,Consumer Staples,0
CLX.N,Clorox Co,2023-11-01,2023,4,2023Q4,2024.0,1.0,0.5523505584877869,0.4418804467902295,0.0736467411317049,0.0,0.0,8.1,2.975540249591253,22.50581636708916,37.0,0.4301093355761143,19.24485619130468,Consumer Staples,0
CLX.N,Clorox Co,2024-02-01,2024,1,2024Q1,2024.0,2.0,0.5185979971387698,0.2861230329041487,0.1072961373390558,0.0,0.0,10.525,3.1962860631841887,22.50581636708916,38.0,0.4301093355761143,19.24485619130468,Consumer Staples,0
CLX.N,Clorox Co,2024-04-30,2024,2,2024Q2,2024.0,3.0,0.5461885537876989,0.2849679411066255,0.0712419852766563,0.0,0.0,10.775,2.8507926015744323,22.50581636708916,38.0,0.4301093355761143,19.24485619130468,Consumer Staples,0
CLX.N,Clorox Co,2024-08-01,2024,3,2024Q3,2024.0,4.0,0.1320023100404257,0.3712564969886973,0.0907515881527926,0.0,0.0,12.95,3.500771432001391,22.472639589678028,38.0,0.4380107807337854,19.17209683735327,Consumer Staples,0
CLX.N,Clorox Co,2024-10-30,2024,4,2024Q4,2025.0,1.0,0.1646598744468457,0.2469898116702686,0.0308737264587835,0.0,0.0,13.475,3.495622301578856,22.472639589678028,38.0,0.4380107807337854,19.17209683735327,Consumer Staples,0
CLX.N,Clorox Co,2025-02-03,2025,1,2025Q1,2025.0,2.0,0.1146991353449796,0.4764425622022234,0.1852832186341979,0.0,0.0,14.95,3.154183257824726,22.472639589678028,39.0,0.4380107807337854,19.17209683735327,Consumer Staples,0
CLX.N,Clorox Co,2025-05-05,2025,2,2025Q2,2025.0,3.0,0.0941796948577886,0.3202109625164814,0.0376718779431154,0.0,0.0,14.675,2.5732854349660927,22.472639589678028,39.0,0.4380107807337854,19.17209683735327,Consumer Staples,0
CLX.N,Clorox Co,2025-07-31,2025,3,2025Q3,2025.0,4.0,0.1162520344106022,0.4417577307602883,0.1705029838022165,0.0077501356273734,1.0,13.2,2.699996815446862,22.43904378515184,39.0,0.4538752023017443,19.20913810886209,Consumer Staples,0
CMCSA.OQ,Comcast Corp,2018-04-25,2018,2,2018Q2,2018.0,1.0,0.1358695652173913,0.4076086956521739,0.052257525083612,0.0,0.0,7.27767,0.8053888702777097,25.956841995150548,17.0,0.3443684586742913,23.13515366492055,Communication Services,1
CMCSA.OQ,Comcast Corp,2018-07-26,2018,3,2018Q3,2018.0,2.0,0.1667593107281823,0.2501389660922735,0.0416898276820455,0.0,0.0,8.1805,0.8654887980317078,25.956841995150548,17.0,0.3443684586742913,23.13515366492055,Communication Services,1
CMCSA.OQ,Comcast Corp,2018-10-25,2018,4,2018Q4,2018.0,3.0,0.2725772900078904,0.3586543289577505,0.021519259737465,0.0,0.0,5.53333,0.822081402492772,25.956841995150548,17.0,0.3443684586742913,23.13515366492055,Communication Services,1
CMCSA.OQ,Comcast Corp,2019-01-23,2019,1,2019Q1,2018.0,4.0,0.2277255906632508,0.2182370243856153,0.0474428313881772,0.0,0.0,6.389,0.7189490854784572,26.251440169327797,18.0,0.4439813416824271,23.183623613898405,Communication Services,1
CMCSA.OQ,Comcast Corp,2019-04-25,2019,2,2019Q2,2019.0,1.0,0.3139887397141619,0.2381983542659159,0.0649631875270679,0.0,0.0,6.16614,0.7624643754093228,26.251440169327797,18.0,0.4439813416824271,23.183623613898405,Communication Services,1
CMCSA.OQ,Comcast Corp,2019-07-25,2019,3,2019Q3,2019.0,2.0,0.253025302530253,0.363036303630363,0.044004400440044,0.011001100110011,1.0,6.28183,0.8148320967972538,26.251440169327797,18.0,0.4439813416824271,23.183623613898405,Communication Services,1
CMCSA.OQ,Comcast Corp,2019-10-24,2019,4,2019Q4,2019.0,3.0,0.2797985450475657,0.302182428651371,0.0671516508114157,0.0,0.0,6.5812,0.8135200012144197,26.251440169327797,18.0,0.4439813416824271,23.183623613898405,Communication Services,1
CMCSA.OQ,Comcast Corp,2020-01-23,2020,1,2020Q1,2019.0,4.0,0.1900939909177315,0.2957017636498046,0.0316823318196219,0.0,0.0,5.9676,0.5956916648925266,26.29699277594411,19.0,0.4076586665856788,23.243217828557675,Communication Services,1
CMCSA.OQ,Comcast Corp,2020-04-30,2020,2,2020Q2,2020.0,1.0,0.2234863876472978,0.2539618041446566,0.0101584721657862,0.0,0.0,4.43957,0.6759874643478327,26.29699277594411,19.0,0.4076586665856788,23.243217828557675,Communication Services,1
CMCSA.OQ,Comcast Corp,2020-07-30,2020,3,2020Q3,2020.0,2.0,0.1908223534756928,0.2998636983189459,0.0817810086324398,0.0,0.0,4.9742,0.8035049357676509,26.29699277594411,19.0,0.4076586665856788,23.243217828557675,Communication Services,1
CMCSA.OQ,Comcast Corp,2020-10-29,2020,4,2020Q4,2020.0,3.0,0.1740883269195528,0.2107385010078797,0.0733003481766538,0.0,0.0,4.86317,0.9112134640254504,26.29699277594411,19.0,0.4076586665856788,23.243217828557675,Communication Services,1
CMCSA.OQ,Comcast Corp,2021-01-28,2021,1,2021Q1,2020.0,4.0,0.1164370269745779,0.2716863962740151,0.0679215990685037,0.0,0.0,5.35867,0.9076683452567104,26.335915726817408,20.0,0.3977376044751323,23.177197682520937,Communication Services,1
CMCSA.OQ,Comcast Corp,2021-04-29,2021,2,2021Q2,2021.0,1.0,0.2814766699144744,0.303128721446357,0.0433041030637652,0.0,0.0,5.439,0.9555912381378688,26.335915726817408,20.0,0.3977376044751323,23.177197682520937,Communication Services,1
CMCSA.OQ,Comcast Corp,2021-07-29,2021,3,2021Q3,2021.0,2.0,0.1963621331128565,0.2170318313352625,0.0206696982224059,0.0,0.0,5.87633,0.9330733522481552,26.335915726817408,20.0,0.3977376044751323,23.177197682520937,Communication Services,1
CMCSA.OQ,Comcast Corp,2021-10-28,2021,4,2021Q4,2021.0,3.0,0.158586316266425,0.3511554145899411,0.033982782057091,0.0,0.0,6.108,0.8330898431631546,26.335915726817408,20.0,0.3977376044751323,23.177197682520937,Communication Services,1
CMCSA.OQ,Comcast Corp,2022-01-27,2022,1,2022Q1,2021.0,4.0,0.1772176823865314,0.4036624987693216,0.0,0.0,0.0,6.50286,0.7604619460737573,26.3433224405136,21.0,0.3625160834345155,23.212911241164523,Communication Services,1
CMCSA.OQ,Comcast Corp,2022-04-28,2022,2,2022Q2,2022.0,1.0,0.2009377093101138,0.3014065639651708,0.0111632060727841,0.0,0.0,6.544,0.6276634096888423,26.3433224405136,21.0,0.3625160834345155,23.212911241164523,Communication Services,1
CMCSA.OQ,Comcast Corp,2022-07-28,2022,3,2022Q3,2022.0,2.0,0.2080684313952144,0.2543058605941509,0.0231187145994682,0.0,0.0,6.394,0.4595986915605734,26.3433224405136,21.0,0.3625160834345155,23.212911241164523,Communication Services,1
CMCSA.OQ,Comcast Corp,2022-10-27,2022,4,2022Q4,2022.0,3.0,0.1774819744869661,0.3105934553521908,0.0332778702163061,0.0,0.0,5.9845,0.5479770284307279,26.3433224405136,21.0,0.3625160834345155,23.212911241164523,Communication Services,1
CMCSA.OQ,Comcast Corp,2023-01-26,2023,1,2023Q1,2022.0,4.0,0.1669449081803005,0.5112687813021703,0.0208681135225375,0.0,0.0,6.526,0.6212445647438734,26.273411388668567,22.0,0.3886230687008065,23.345540261099856,Communication Services,1
CMCSA.OQ,Comcast Corp,2023-04-27,2023,2,2023Q2,2023.0,1.0,0.1428571428571428,0.2448979591836734,0.010204081632653,0.0,0.0,6.7225,0.6732670409927121,26.273411388668567,22.0,0.3886230687008065,23.345540261099856,Communication Services,1
CMCSA.OQ,Comcast Corp,2023-07-27,2023,3,2023Q3,2023.0,2.0,0.167075072399198,0.2116284250389841,0.0445533526397861,0.0,0.0,6.58,0.7109450737543873,26.273411388668567,22.0,0.3886230687008065,23.345540261099856,Communication Services,1
CMCSA.OQ,Comcast Corp,2023-10-26,2023,4,2023Q4,2023.0,3.0,0.1483340940209949,0.3651300775901415,0.0342309447740757,0.0,0.0,6.8784,0.6860353590269167,26.273411388668567,22.0,0.3886230687008065,23.345540261099856,Communication Services,1
CMCSA.OQ,Comcast Corp,2024-01-25,2024,1,2024Q1,2023.0,4.0,0.2035209117736847,0.2645771853057901,0.0508802279434211,0.0,0.0,6.69,0.6501996353839153,26.30228220093197,23.0,0.3666388480841052,23.466683181950263,Communication Services,1
CMCSA.OQ,Comcast Corp,2024-04-25,2024,2,2024Q2,2024.0,1.0,0.1736643170906119,0.3166819899887629,0.0306466441924609,0.0,0.0,6.609,0.5802221057270279,26.30228220093197,23.0,0.3666388480841052,23.466683181950263,Communication Services,1
CMCSA.OQ,Comcast Corp,2024-07-23,2024,3,2024Q3,2024.0,2.0,0.182933390724201,0.2152157537931776,0.086086301517271,0.0,0.0,6.61283,0.6108295833356998,26.30228220093197,23.0,0.3666388480841052,23.466683181950263,Communication Services,1
CMCSA.OQ,Comcast Corp,2024-10-31,2024,4,2024Q4,2024.0,3.0,0.1713796058269066,0.2463581833761782,0.1071122536418166,0.0,0.0,6.54483,0.5423114837094758,26.30228220093197,23.0,0.3666388480841052,23.466683181950263,Communication Services,1
